province,city,accumulated_confirmed,accumulated_suspected,accumulated_death,accumulated_recovered,time
北京,全市,96,0,1,4,2020/01/28
北京,全市,112,0,1,4,2020/01/29
北京,全市,132,0,1,4,2020/01/30
北京,全市,156,0,1,5,2020/01/31
北京,全市,183,0,1,9,2020/02/01
北京,全市,212,0,1,9,2020/02/02
北京,全市,228,141,1,12,2020/02/03
北京,全市,253,160,1,23,2020/02/04
北京,全市,274,170,1,24,2020/02/05
北京,朝阳区,11,0,0,0,2020/01/26
北京,朝阳区,11,0,0,0,2020/01/27
北京,朝阳区,17,0,0,0,2020/01/28
北京,朝阳区,21,0,0,0,2020/01/29
北京,朝阳区,21,0,0,0,2020/01/30
北京,朝阳区,24,0,0,0,2020/01/31
北京,朝阳区,28,0,0,0,2020/02/01
北京,朝阳区,35,0,0,0,2020/02/02
北京,朝阳区,31,0,0,0,2020/02/03
北京,朝阳区,36,0,0,0,2020/02/04
北京,朝阳区,43,0,0,0,2020/02/05
北京,朝阳区,48,0,0,0,2020/02/06
北京,海淀区,16,0,0,0,2020/01/26
北京,海淀区,17,0,0,0,2020/01/27
北京,海淀区,21,0,0,0,2020/01/28
北京,海淀区,24,0,0,0,2020/01/29
北京,海淀区,24,0,0,0,2020/01/30
北京,海淀区,27,0,0,0,2020/01/31
北京,海淀区,39,0,0,0,2020/02/01
北京,海淀区,41,0,0,0,2020/02/02
北京,海淀区,42,0,0,0,2020/02/03
北京,海淀区,45,0,0,0,2020/02/04
北京,海淀区,45,0,0,0,2020/02/05
北京,海淀区,47,0,0,0,2020/02/06
北京,西城区,5,0,0,0,2020/01/26
北京,西城区,7,0,0,0,2020/01/27
北京,西城区,8,0,0,0,2020/01/28
北京,西城区,12,0,0,0,2020/01/29
北京,西城区,12,0,0,0,2020/01/30
北京,西城区,16,0,0,0,2020/01/31
北京,西城区,17,0,0,0,2020/02/01
北京,西城区,22,0,0,0,2020/02/02
北京,西城区,26,0,0,0,2020/02/03
北京,西城区,28,0,0,0,2020/02/04
北京,西城区,29,0,0,0,2020/02/05
北京,西城区,34,0,0,0,2020/02/06
北京,大兴区,3,0,0,2,2020/01/26
北京,大兴区,5,0,0,2,2020/01/27
北京,大兴区,7,0,0,2,2020/01/28
北京,大兴区,10,0,0,2,2020/01/29
北京,大兴区,10,0,0,2,2020/01/30
北京,大兴区,17,0,0,2,2020/01/31
北京,大兴区,20,0,0,2,2020/02/01
北京,大兴区,22,0,0,2,2020/02/02
北京,大兴区,28,0,0,2,2020/02/03
北京,大兴区,29,0,0,2,2020/02/04
北京,大兴区,29,0,0,2,2020/02/05
北京,大兴区,32,0,0,2,2020/02/06
北京,外地来京,2,0,0,0,2020/01/26
北京,外地来京,2,0,0,0,2020/01/27
北京,外地来京,2,0,0,0,2020/01/28
北京,外地来京,1,0,0,0,2020/02/03
北京,丰台区,4,0,0,0,2020/01/26
北京,丰台区,4,0,0,0,2020/01/27
北京,丰台区,7,0,0,0,2020/01/28
北京,丰台区,10,0,0,0,2020/01/29
北京,丰台区,10,0,0,0,2020/01/30
北京,丰台区,11,0,0,0,2020/01/31
北京,丰台区,16,0,0,0,2020/02/01
北京,丰台区,16,0,0,0,2020/02/02
北京,丰台区,17,0,0,0,2020/02/03
北京,丰台区,18,0,0,0,2020/02/04
北京,丰台区,20,0,0,0,2020/02/05
北京,丰台区,20,0,0,0,2020/02/06
北京,昌平区,7,0,0,0,2020/01/26
北京,昌平区,7,0,0,0,2020/01/27
北京,昌平区,7,0,0,0,2020/01/28
北京,昌平区,8,0,0,0,2020/01/29
北京,昌平区,8,0,0,0,2020/01/30
北京,昌平区,12,0,0,0,2020/01/31
北京,昌平区,12,0,0,0,2020/02/01
北京,昌平区,12,0,0,0,2020/02/02
北京,昌平区,13,0,0,0,2020/02/03
北京,昌平区,14,0,0,0,2020/02/04
北京,昌平区,15,0,0,0,2020/02/05
北京,昌平区,15,0,0,0,2020/02/06
北京,通州区,6,0,0,0,2020/01/26
北京,通州区,6,0,0,0,2020/01/27
北京,通州区,7,0,0,0,2020/01/28
北京,通州区,8,0,0,0,2020/01/29
北京,通州区,8,0,0,0,2020/01/30
北京,通州区,12,0,0,0,2020/01/31
北京,通州区,13,0,0,0,2020/02/01
北京,通州区,13,0,0,0,2020/02/02
北京,通州区,13,0,0,0,2020/02/03
北京,通州区,13,0,0,0,2020/02/04
北京,通州区,13,0,0,0,2020/02/05
北京,通州区,13,0,0,0,2020/02/06
北京,房山区,2,0,0,0,2020/02/01
北京,房山区,2,0,0,0,2020/02/02
北京,房山区,4,0,0,0,2020/02/03
北京,房山区,5,0,0,0,2020/02/04
北京,房山区,11,0,0,0,2020/02/05
北京,房山区,11,0,0,0,2020/02/06
北京,石景山区,2,0,0,0,2020/01/26
北京,石景山区,2,0,0,0,2020/01/27
北京,石景山区,2,0,0,0,2020/01/28
北京,石景山区,2,0,0,0,2020/01/29
北京,石景山区,2,0,0,0,2020/01/30
北京,石景山区,2,0,0,0,2020/01/31
北京,石景山区,3,0,0,0,2020/02/01
北京,石景山区,5,0,0,0,2020/02/02
北京,石景山区,5,0,0,0,2020/02/03
北京,石景山区,6,0,0,0,2020/02/04
北京,石景山区,7,0,0,0,2020/02/05
北京,石景山区,11,0,0,0,2020/02/06
北京,东城区,1,0,0,0,2020/01/26
北京,东城区,1,0,0,0,2020/01/27
北京,东城区,2,0,0,0,2020/01/28
北京,东城区,2,0,0,0,2020/01/29
北京,东城区,2,0,0,0,2020/01/30
北京,东城区,3,0,0,0,2020/01/31
北京,东城区,3,0,0,0,2020/02/01
北京,东城区,3,0,0,0,2020/02/02
北京,东城区,2,0,0,0,2020/02/03
北京,东城区,2,0,0,0,2020/02/04
北京,东城区,6,0,0,0,2020/02/05
北京,东城区,7,0,0,0,2020/02/06
北京,顺义区,1,0,0,0,2020/01/26
北京,顺义区,1,0,0,0,2020/01/27
北京,顺义区,2,0,0,0,2020/01/28
北京,顺义区,2,0,0,0,2020/01/29
北京,顺义区,2,0,0,0,2020/01/30
北京,顺义区,2,0,0,0,2020/01/31
北京,顺义区,2,0,0,0,2020/02/01
北京,顺义区,6,0,0,0,2020/02/02
北京,顺义区,5,0,0,0,2020/02/03
北京,顺义区,5,0,0,0,2020/02/04
北京,顺义区,6,0,0,0,2020/02/05
北京,顺义区,6,0,0,0,2020/02/06
北京,怀柔区,1,0,0,0,2020/01/31
北京,怀柔区,1,0,0,0,2020/02/01
北京,怀柔区,1,0,0,0,2020/02/02
北京,怀柔区,3,0,0,0,2020/02/03
北京,怀柔区,3,0,0,0,2020/02/04
北京,怀柔区,4,0,0,0,2020/02/05
北京,怀柔区,5,0,0,0,2020/02/06
北京,门头沟区,1,0,0,0,2020/01/29
北京,门头沟区,1,0,0,0,2020/01/30
北京,门头沟区,1,0,0,0,2020/01/31
北京,门头沟区,1,0,0,0,2020/02/01
北京,门头沟区,2,0,0,0,2020/02/02
北京,门头沟区,3,0,0,0,2020/02/03
北京,门头沟区,3,0,0,0,2020/02/04
北京,门头沟区,3,0,0,0,2020/02/05
北京,门头沟区,3,0,0,0,2020/02/06
北京,延庆区,1,0,0,0,2020/02/03
北京,延庆区,1,0,0,0,2020/02/04
北京,延庆区,1,0,0,0,2020/02/05
北京,延庆区,1,0,0,0,2020/02/06
上海,全市,2,7,0,0,2020/01/20
上海,全市,9,10,0,0,2020/01/21
上海,全市,16,16,0,0,2020/01/22
上海,全市,20,34,0,0,2020/01/23
上海,全市,33,72,0,0,2020/01/24
上海,全市,40,95,1,1,2020/01/25
上海,全市,53,90,1,1,2020/01/26
上海,全市,66,129,1,3,2020/01/27
上海,全市,80,167,1,4,2020/01/28
上海,全市,101,180,1,5,2020/01/29
上海,全市,128,164,1,5,2020/01/30
上海,全市,153,167,1,9,2020/01/31
上海,全市,177,168,1,10,2020/02/01
上海,全市,193,173,1,10,2020/02/02
上海,全市,208,168,1,10,2020/02/03
上海,全市,233,194,1,12,2020/02/04
上海,全市,254,196,1,15,2020/02/05
上海,外地来沪,2,0,0,0,2020/01/26
上海,外地来沪,2,0,0,0,2020/01/27
上海,外地来沪,2,0,0,0,2020/01/28
上海,外地来沪,1,0,0,0,2020/02/03
上海,浦东新区,7,0,0,0,2020/01/27
上海,浦东新区,9,0,0,0,2020/01/28
上海,浦东新区,12,0,0,0,2020/01/29
上海,浦东新区,17,0,0,0,2020/01/30
上海,浦东新区,25,0,0,0,2020/01/31
上海,浦东新区,32,0,0,0,2020/02/01
上海,浦东新区,35,0,0,0,2020/02/02
上海,浦东新区,40,0,0,0,2020/02/03
上海,浦东新区,43,0,0,0,2020/02/04
上海,浦东新区,46,0,0,0,2020/02/05
上海,浦东新区,47,0,0,6,2020/02/06
上海,宝山区,1,0,0,0,2020/01/27
上海,宝山区,1,0,0,0,2020/01/28
上海,宝山区,2,0,0,0,2020/01/29
上海,宝山区,2,0,0,0,2020/01/30
上海,宝山区,2,0,0,0,2020/01/31
上海,宝山区,8,0,0,0,2020/02/01
上海,宝山区,8,0,0,0,2020/02/02
上海,宝山区,10,0,0,0,2020/02/03
上海,宝山区,12,0,0,0,2020/02/04
上海,宝山区,12,0,0,0,2020/02/05
上海,宝山区,15,0,0,0,2020/02/06
上海,徐汇区,3,0,0,0,2020/01/27
上海,徐汇区,3,0,0,0,2020/01/28
上海,徐汇区,5,0,0,0,2020/01/29
上海,徐汇区,5,0,0,0,2020/01/30
上海,徐汇区,5,0,0,0,2020/01/31
上海,徐汇区,7,0,0,0,2020/02/01
上海,徐汇区,7,0,0,0,2020/02/02
上海,徐汇区,9,0,0,0,2020/02/03
上海,徐汇区,11,0,0,0,2020/02/04
上海,徐汇区,12,0,0,0,2020/02/05
上海,徐汇区,14,0,0,0,2020/02/06
上海,静安区,5,0,0,0,2020/01/27
上海,静安区,5,0,0,0,2020/01/28
上海,静安区,7,0,0,0,2020/01/29
上海,静安区,8,0,0,0,2020/01/30
上海,静安区,8,0,0,0,2020/01/31
上海,静安区,8,0,0,0,2020/02/01
上海,静安区,9,0,0,0,2020/02/02
上海,静安区,9,0,0,0,2020/02/03
上海,静安区,10,0,0,0,2020/02/04
上海,静安区,13,0,0,0,2020/02/05
上海,静安区,14,0,0,2,2020/02/06
上海,闵行区,2,0,0,0,2020/01/27
上海,闵行区,2,0,0,0,2020/01/28
上海,闵行区,2,0,0,0,2020/01/29
上海,闵行区,4,0,0,0,2020/01/30
上海,闵行区,5,0,0,0,2020/01/31
上海,闵行区,7,0,0,0,2020/02/01
上海,闵行区,9,0,0,0,2020/02/02
上海,闵行区,10,0,0,0,2020/02/03
上海,闵行区,10,0,0,0,2020/02/04
上海,闵行区,12,0,0,0,2020/02/05
上海,闵行区,12,0,0,1,2020/02/06
上海,松江区,1,0,0,0,2020/01/29
上海,松江区,3,0,0,0,2020/01/30
上海,松江区,3,0,0,0,2020/01/31
上海,松江区,3,0,0,0,2020/02/01
上海,松江区,7,0,0,0,2020/02/02
上海,松江区,7,0,0,0,2020/02/03
上海,松江区,8,0,0,0,2020/02/04
上海,松江区,10,0,0,0,2020/02/05
上海,松江区,10,0,0,0,2020/02/06
上海,长宁区,5,0,0,0,2020/01/27
上海,长宁区,5,0,0,0,2020/01/28
上海,长宁区,5,0,0,0,2020/01/29
上海,长宁区,5,0,0,0,2020/01/30
上海,长宁区,6,0,0,0,2020/01/31
上海,长宁区,7,0,0,0,2020/02/01
上海,长宁区,7,0,0,0,2020/02/02
上海,长宁区,8,0,0,0,2020/02/03
上海,长宁区,8,0,0,0,2020/02/04
上海,长宁区,9,0,0,0,2020/02/05
上海,长宁区,10,0,0,0,2020/02/06
上海,奉贤区,1,0,0,0,2020/01/27
上海,奉贤区,1,0,0,0,2020/01/28
上海,奉贤区,5,0,0,0,2020/01/29
上海,奉贤区,5,0,0,0,2020/01/30
上海,奉贤区,5,0,0,0,2020/01/31
上海,奉贤区,5,0,0,0,2020/02/01
上海,奉贤区,5,0,0,0,2020/02/02
上海,奉贤区,5,0,0,0,2020/02/03
上海,奉贤区,6,0,0,0,2020/02/04
上海,奉贤区,7,0,0,0,2020/02/05
上海,奉贤区,8,0,0,0,2020/02/06
上海,虹口区,2,0,0,0,2020/01/27
上海,虹口区,2,0,0,0,2020/01/28
上海,虹口区,2,0,0,0,2020/01/29
上海,虹口区,2,0,0,0,2020/01/30
上海,虹口区,4,0,0,0,2020/01/31
上海,虹口区,5,0,0,0,2020/02/01
上海,虹口区,5,0,0,0,2020/02/02
上海,虹口区,5,0,0,0,2020/02/03
上海,虹口区,5,0,0,0,2020/02/04
上海,虹口区,7,0,0,0,2020/02/05
上海,虹口区,7,0,0,0,2020/02/06
上海,杨浦区,1,0,0,0,2020/01/30
上海,杨浦区,1,0,0,0,2020/01/31
上海,杨浦区,2,0,0,0,2020/02/01
上海,杨浦区,2,0,0,0,2020/02/02
上海,杨浦区,4,0,0,0,2020/02/03
上海,杨浦区,5,0,0,0,2020/02/04
上海,杨浦区,6,0,0,0,2020/02/05
上海,杨浦区,6,0,0,0,2020/02/06
上海,普陀区,2,0,0,0,2020/02/01
上海,普陀区,3,0,0,0,2020/02/02
上海,普陀区,6,0,0,0,2020/02/03
上海,普陀区,6,0,0,0,2020/02/04
上海,普陀区,6,0,0,0,2020/02/05
上海,普陀区,7,0,0,0,2020/02/06
上海,黄浦区,1,0,0,0,2020/01/27
上海,黄浦区,2,0,0,0,2020/01/28
上海,黄浦区,3,0,0,0,2020/01/29
上海,黄浦区,4,0,0,0,2020/01/30
上海,黄浦区,4,0,0,0,2020/01/31
上海,黄浦区,5,0,0,0,2020/02/01
上海,黄浦区,5,0,0,0,2020/02/02
上海,黄浦区,5,0,0,0,2020/02/03
上海,黄浦区,5,0,0,0,2020/02/04
上海,黄浦区,5,0,0,0,2020/02/05
上海,黄浦区,5,0,0,1,2020/02/06
上海,青浦区,2,0,0,0,2020/01/27
上海,青浦区,2,0,0,0,2020/01/28
上海,青浦区,2,0,0,0,2020/01/29
上海,青浦区,2,0,0,0,2020/01/30
上海,青浦区,2,0,0,0,2020/01/31
上海,青浦区,2,0,0,0,2020/02/01
上海,青浦区,2,0,0,0,2020/02/02
上海,青浦区,2,0,0,0,2020/02/03
上海,青浦区,3,0,0,0,2020/02/04
上海,青浦区,4,0,0,0,2020/02/05
上海,青浦区,5,0,0,1,2020/02/06
上海,嘉定区,1,0,0,0,2020/01/27
上海,嘉定区,1,0,0,0,2020/01/28
上海,嘉定区,2,0,0,0,2020/01/29
上海,嘉定区,2,0,0,0,2020/01/30
上海,嘉定区,2,0,0,0,2020/01/31
上海,嘉定区,2,0,0,0,2020/02/01
上海,嘉定区,2,0,0,0,2020/02/02
上海,嘉定区,2,0,0,0,2020/02/03
上海,嘉定区,3,0,0,0,2020/02/04
上海,嘉定区,4,0,0,0,2020/02/05
上海,嘉定区,4,0,0,0,2020/02/06
上海,崇明区,1,0,0,0,2020/02/02
上海,崇明区,1,0,0,0,2020/02/03
上海,崇明区,1,0,0,0,2020/02/04
上海,崇明区,2,0,0,0,2020/02/05
上海,崇明区,2,0,0,0,2020/02/06
上海,金山区,1,0,0,0,2020/01/29
上海,金山区,1,0,0,0,2020/01/30
上海,金山区,1,0,0,0,2020/01/31
上海,金山区,1,0,0,0,2020/02/01
上海,金山区,1,0,0,0,2020/02/02
上海,金山区,1,0,0,0,2020/02/03
上海,金山区,2,0,0,0,2020/02/04
上海,金山区,2,0,0,0,2020/02/05
上海,金山区,2,0,0,0,2020/02/06
黑龙江,全省,1,0,0,0,2020/01/22
黑龙江,全省,3,12,0,0,2020/01/23
黑龙江,全省,9,18,1,0,2020/01/24
黑龙江,全省,15,13,1,0,2020/01/25
黑龙江,全省,21,47,1,0,2020/01/26
黑龙江,全省,30,67,1,0,2020/01/27
黑龙江,全省,37,68,1,0,2020/01/28
黑龙江,全省,43,105,1,0,2020/01/29
黑龙江,全省,59,128,2,0,2020/01/30
黑龙江,全省,80,149,2,0,2020/01/31
黑龙江,全省,95,172,2,2,2020/02/01
黑龙江,全省,118,163,2,2,2020/02/02
黑龙江,全省,155,178,2,2,2020/02/03
黑龙江,全省,190,184,2,4,2020/02/04
黑龙江,全省,227,222,3,7,2020/02/05
黑龙江,哈尔滨,8,0,0,0,2020/01/26
黑龙江,哈尔滨,8,0,0,0,2020/01/27
黑龙江,哈尔滨,10,0,0,0,2020/01/28
黑龙江,哈尔滨,11,0,0,0,2020/01/29
黑龙江,哈尔滨,13,0,0,0,2020/01/30
黑龙江,哈尔滨,18,0,0,0,2020/01/31
黑龙江,哈尔滨,25,0,0,2,2020/02/01
黑龙江,哈尔滨,34,0,0,2,2020/02/02
黑龙江,哈尔滨,45,0,0,2,2020/02/03
黑龙江,哈尔滨,63,0,0,4,2020/02/04
黑龙江,哈尔滨,73,0,0,6,2020/02/05
黑龙江,哈尔滨,82,0,0,6,2020/02/06
黑龙江,绥化,2,0,1,0,2020/01/26
黑龙江,绥化,3,0,1,0,2020/01/27
黑龙江,绥化,8,0,1,0,2020/01/28
黑龙江,绥化,8,0,1,0,2020/01/29
黑龙江,绥化,10,0,2,0,2020/01/30
黑龙江,绥化,12,0,2,0,2020/01/31
黑龙江,绥化,13,0,2,0,2020/02/01
黑龙江,绥化,14,0,2,0,2020/02/02
黑龙江,绥化,16,0,2,0,2020/02/03
黑龙江,绥化,22,0,2,0,2020/02/04
黑龙江,绥化,24,0,2,0,2020/02/05
黑龙江,绥化,29,0,2,0,2020/02/06
黑龙江,齐齐哈尔,1,0,0,0,2020/01/26
黑龙江,齐齐哈尔,1,0,0,0,2020/01/27
黑龙江,齐齐哈尔,2,0,0,0,2020/01/28
黑龙江,齐齐哈尔,3,0,0,0,2020/01/29
黑龙江,齐齐哈尔,3,0,0,0,2020/01/30
黑龙江,齐齐哈尔,3,0,0,0,2020/01/31
黑龙江,齐齐哈尔,3,0,0,0,2020/02/01
黑龙江,齐齐哈尔,3,0,0,0,2020/02/02
黑龙江,齐齐哈尔,6,0,0,0,2020/02/03
黑龙江,齐齐哈尔,6,0,0,0,2020/02/04
黑龙江,齐齐哈尔,20,0,0,0,2020/02/05
黑龙江,齐齐哈尔,26,0,0,0,2020/02/06
黑龙江,鸡西,1,0,0,0,2020/01/29
黑龙江,鸡西,1,0,0,0,2020/01/30
黑龙江,鸡西,2,0,0,0,2020/01/31
黑龙江,鸡西,4,0,0,0,2020/02/01
黑龙江,鸡西,4,0,0,0,2020/02/02
黑龙江,鸡西,6,0,0,0,2020/02/03
黑龙江,鸡西,9,0,0,0,2020/02/04
黑龙江,鸡西,12,0,0,0,2020/02/05
黑龙江,鸡西,21,0,0,0,2020/02/06
黑龙江,双鸭山,1,0,0,0,2020/01/27
黑龙江,双鸭山,1,0,0,0,2020/01/28
黑龙江,双鸭山,1,0,0,0,2020/01/29
黑龙江,双鸭山,1,0,0,0,2020/01/30
黑龙江,双鸭山,1,0,0,0,2020/01/31
黑龙江,双鸭山,2,0,0,0,2020/02/01
黑龙江,双鸭山,4,0,0,0,2020/02/02
黑龙江,双鸭山,7,0,0,0,2020/02/03
黑龙江,双鸭山,12,0,0,0,2020/02/04
黑龙江,双鸭山,16,0,0,1,2020/02/05
黑龙江,双鸭山,20,0,0,1,2020/02/06
黑龙江,大庆,3,0,0,0,2020/01/26
黑龙江,大庆,5,0,0,0,2020/01/27
黑龙江,大庆,5,0,0,0,2020/01/28
黑龙江,大庆,5,0,0,0,2020/01/29
黑龙江,大庆,5,0,0,0,2020/01/30
黑龙江,大庆,7,0,0,0,2020/01/31
黑龙江,大庆,8,0,0,0,2020/02/01
黑龙江,大庆,8,0,0,0,2020/02/02
黑龙江,大庆,11,0,0,0,2020/02/03
黑龙江,大庆,11,0,0,0,2020/02/04
黑龙江,大庆,11,0,0,0,2020/02/05
黑龙江,大庆,13,0,1,0,2020/02/06
黑龙江,佳木斯,1,0,0,0,2020/01/27
黑龙江,佳木斯,1,0,0,0,2020/01/28
黑龙江,佳木斯,5,0,0,0,2020/01/29
黑龙江,佳木斯,5,0,0,0,2020/01/30
黑龙江,佳木斯,8,0,0,0,2020/01/31
黑龙江,佳木斯,11,0,0,0,2020/02/01
黑龙江,佳木斯,11,0,0,0,2020/02/02
黑龙江,佳木斯,11,0,0,0,2020/02/03
黑龙江,佳木斯,11,0,0,0,2020/02/04
黑龙江,佳木斯,11,0,0,0,2020/02/05
黑龙江,佳木斯,12,0,0,1,2020/02/06
黑龙江,牡丹江,1,0,0,0,2020/01/26
黑龙江,牡丹江,1,0,0,0,2020/01/27
黑龙江,牡丹江,1,0,0,0,2020/01/28
黑龙江,牡丹江,1,0,0,0,2020/01/29
黑龙江,牡丹江,1,0,0,0,2020/01/30
黑龙江,牡丹江,2,0,0,0,2020/01/31
黑龙江,牡丹江,6,0,0,0,2020/02/01
黑龙江,牡丹江,7,0,0,0,2020/02/02
黑龙江,牡丹江,8,0,0,0,2020/02/03
黑龙江,牡丹江,8,0,0,0,2020/02/04
黑龙江,牡丹江,9,0,0,0,2020/02/05
黑龙江,牡丹江,10,0,0,0,2020/02/06
黑龙江,七台河,1,0,0,0,2020/01/27
黑龙江,七台河,2,0,0,0,2020/01/28
黑龙江,七台河,2,0,0,0,2020/01/29
黑龙江,七台河,2,0,0,0,2020/01/30
黑龙江,七台河,3,0,0,0,2020/01/31
黑龙江,七台河,5,0,0,0,2020/02/01
黑龙江,七台河,6,0,0,0,2020/02/02
黑龙江,七台河,7,0,0,0,2020/02/03
黑龙江,七台河,8,0,0,0,2020/02/04
黑龙江,七台河,9,0,0,0,2020/02/05
黑龙江,七台河,9,0,0,0,2020/02/06
黑龙江,鹤岗,1,0,0,0,2020/01/30
黑龙江,鹤岗,1,0,0,0,2020/01/31
黑龙江,鹤岗,1,0,0,0,2020/02/01
黑龙江,鹤岗,1,0,0,0,2020/02/02
黑龙江,鹤岗,1,0,0,0,2020/02/03
黑龙江,鹤岗,2,0,0,0,2020/02/04
黑龙江,鹤岗,2,0,0,0,2020/02/05
黑龙江,鹤岗,2,0,0,0,2020/02/06
黑龙江,大兴安岭,1,0,0,0,2020/01/29
黑龙江,大兴安岭,2,0,0,0,2020/01/30
黑龙江,大兴安岭,2,0,0,0,2020/01/31
黑龙江,大兴安岭,2,0,0,0,2020/02/01
黑龙江,大兴安岭,2,0,0,0,2020/02/02
黑龙江,大兴安岭,2,0,0,0,2020/02/03
黑龙江,大兴安岭,2,0,0,0,2020/02/04
黑龙江,大兴安岭,2,0,0,0,2020/02/05
黑龙江,大兴安岭,2,0,0,0,2020/02/06
黑龙江,黑河,1,0,0,0,2020/02/02
黑龙江,黑河,1,0,0,0,2020/02/03
黑龙江,黑河,1,0,0,0,2020/02/04
黑龙江,黑河,1,0,0,0,2020/02/05
黑龙江,黑河,1,0,0,0,2020/02/06
福建,全省,1,1,0,0,2020/01/22
福建,全省,5,4,0,0,2020/01/23
福建,全省,10,7,0,0,2020/01/24
福建,全省,18,27,0,0,2020/01/25
福建,全省,35,59,0,0,2020/01/26
福建,全省,59,68,0,0,2020/01/27
福建,全省,82,80,0,0,2020/01/28
福建,全省,101,110,0,0,2020/01/29
福建,全省,120,116,0,0,2020/01/30
福建,全省,144,111,0,0,2020/01/31
福建,全省,159,99,0,0,2020/02/01
福建,全省,179,96,0,0,2020/02/02
福建,全省,194,87,0,1,2020/02/03
福建,全省,205,91,0,7,2020/02/04
福建,全省,215,78,0,11,2020/02/05
福建,福州,13,0,0,0,2020/01/26
福建,福州,17,0,0,0,2020/01/27
福建,福州,24,0,0,0,2020/01/28
福建,福州,24,0,0,0,2020/01/29
福建,福州,30,0,0,0,2020/01/30
福建,福州,32,0,0,0,2020/01/31
福建,福州,39,0,0,0,2020/02/01
福建,福州,44,0,0,0,2020/02/02
福建,福州,47,0,0,0,2020/02/03
福建,福州,53,0,0,2,2020/02/04
福建,福州,55,0,0,4,2020/02/05
福建,福州,56,0,0,4,2020/02/06
福建,莆田,1,0,0,0,2020/01/26
福建,莆田,9,0,0,0,2020/01/27
福建,莆田,14,0,0,0,2020/01/28
福建,莆田,14,0,0,0,2020/01/29
福建,莆田,17,0,0,0,2020/01/30
福建,莆田,22,0,0,0,2020/01/31
福建,莆田,25,0,0,0,2020/02/01
福建,莆田,27,0,0,0,2020/02/02
福建,莆田,34,0,0,1,2020/02/03
福建,莆田,37,0,0,1,2020/02/04
福建,莆田,38,0,0,1,2020/02/05
福建,莆田,42,0,0,1,2020/02/06
福建,泉州,5,0,0,0,2020/01/26
福建,泉州,10,0,0,0,2020/01/27
福建,泉州,13,0,0,0,2020/01/28
福建,泉州,13,0,0,0,2020/01/29
福建,泉州,18,0,0,0,2020/01/30
福建,泉州,22,0,0,0,2020/01/31
福建,泉州,24,0,0,0,2020/02/01
福建,泉州,29,0,0,0,2020/02/02
福建,泉州,31,0,0,0,2020/02/03
福建,泉州,35,0,0,3,2020/02/04
福建,泉州,37,0,0,4,2020/02/05
福建,泉州,39,0,0,4,2020/02/06
福建,厦门,4,0,0,0,2020/01/26
福建,厦门,4,0,0,0,2020/01/27
福建,厦门,5,0,0,0,2020/01/28
福建,厦门,6,0,0,0,2020/01/29
福建,厦门,7,0,0,0,2020/01/30
福建,厦门,13,0,0,0,2020/01/31
福建,厦门,17,0,0,0,2020/02/01
福建,厦门,18,0,0,0,2020/02/02
福建,厦门,19,0,0,0,2020/02/03
福建,厦门,20,0,0,0,2020/02/04
福建,厦门,21,0,0,1,2020/02/05
福建,厦门,21,0,0,1,2020/02/06
福建,漳州,4,0,0,0,2020/01/26
福建,漳州,4,0,0,0,2020/01/27
福建,漳州,6,0,0,0,2020/01/28
福建,漳州,7,0,0,0,2020/01/29
福建,漳州,7,0,0,0,2020/01/30
福建,漳州,8,0,0,0,2020/01/31
福建,漳州,11,0,0,0,2020/02/01
福建,漳州,12,0,0,0,2020/02/02
福建,漳州,13,0,0,0,2020/02/03
福建,漳州,13,0,0,0,2020/02/04
福建,漳州,15,0,0,0,2020/02/05
福建,漳州,16,0,0,0,2020/02/06
福建,宁德,3,0,0,0,2020/01/26
福建,宁德,6,0,0,0,2020/01/27
福建,宁德,6,0,0,0,2020/01/28
福建,宁德,7,0,0,0,2020/01/29
福建,宁德,8,0,0,0,2020/01/30
福建,宁德,9,0,0,0,2020/01/31
福建,宁德,9,0,0,0,2020/02/01
福建,宁德,9,0,0,0,2020/02/02
福建,宁德,12,0,0,0,2020/02/03
福建,宁德,12,0,0,1,2020/02/04
福建,宁德,14,0,0,1,2020/02/05
福建,宁德,16,0,0,1,2020/02/06
福建,南平,1,0,0,0,2020/01/26
福建,南平,2,0,0,0,2020/01/27
福建,南平,3,0,0,0,2020/01/28
福建,南平,3,0,0,0,2020/01/29
福建,南平,3,0,0,0,2020/01/30
福建,南平,3,0,0,0,2020/01/31
福建,南平,8,0,0,0,2020/02/01
福建,南平,8,0,0,0,2020/02/02
福建,南平,11,0,0,0,2020/02/03
福建,南平,11,0,0,0,2020/02/04
福建,南平,12,0,0,0,2020/02/05
福建,南平,12,0,0,0,2020/02/06
福建,三明,4,0,0,0,2020/01/26
福建,三明,4,0,0,0,2020/01/27
福建,三明,8,0,0,0,2020/01/28
福建,三明,9,0,0,0,2020/01/29
福建,三明,10,0,0,0,2020/01/30
福建,三明,10,0,0,0,2020/01/31
福建,三明,10,0,0,0,2020/02/01
福建,三明,11,0,0,0,2020/02/02
福建,三明,11,0,0,0,2020/02/03
福建,三明,11,0,0,0,2020/02/04
福建,三明,11,0,0,0,2020/02/05
福建,三明,11,0,0,0,2020/02/06
福建,龙岩,1,0,0,0,2020/01/28
福建,龙岩,1,0,0,0,2020/01/29
福建,龙岩,1,0,0,0,2020/01/30
福建,龙岩,1,0,0,0,2020/01/31
福建,龙岩,1,0,0,0,2020/02/01
福建,龙岩,1,0,0,0,2020/02/02
